mkt_id,output_date,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,output_own_price
2704,10-Aug-19,5.99,6.79,0.072,74.66,0.5356305,0.1,6.71
2704,11-Aug-19,5.97,6.79,0.074,75.38,0.5398504,0.1,6.71
2704,12-Aug-19,5.99,6.94,0.9393002,74.12,0.4478479,0.93,7
2704,13-Aug-19,6.07,6.94,0.7253999,72.14,0.4072133,0.78,7
2704,14-Aug-19,6.08,6.97,1.3156,71.42,0.7380006,1.43,7
2704,15-Aug-19,6.02,6.97,0.7742,66.56,0.3173563,0.79,7
2704,16-Aug-19,5.94,6.97,1.3992,70.34,0.4597028,1.32,7
2704,17-Aug-19,6.04,6.72,0.1207,69.98,0.4959525,0.17,6.75
2704,18-Aug-19,6.01,6.72,0.0666,72.14,0.4484802,0.09,6.75
2704,19-Aug-19,6.04,7.1,0.8686002,73.22,0.4419362,0.86,7.05
2704,20-Aug-19,5.99,7.1,1.0812,70.7,0.5342041,1.02,7.05
2704,21-Aug-19,5.95,7.03,1.199,72.14,0.4663221,1.09,7.05
2704,22-Aug-19,6.04,7.03,1.2322,72.86,0.5375239,1.22,7.05
2704,23-Aug-19,6,7.03,0.9030002,74.66,0.5519598,0.86,7.05
2704,24-Aug-19,5.96,6.77,0.0792,75.92,0.5654106,0.11,6.68
2704,25-Aug-19,5.98,6.77,0.042,78.26,0.4712265,0.06,6.68
2704,26-Aug-19,5.99,7.09,0.6969001,79.16,0.51235,0.69,7
2704,27-Aug-19,6.02,7.09,0.4214,78.8,0.4267593,0.43,7
2704,28-Aug-19,6.07,7.02,0.7346999,77.54,0.5064032,0.79,7
2704,29-Aug-19,6.03,7.02,0.7953998,76.82,0.5019473,0.82,7
2704,30-Aug-19,5.96,7.02,0.7696,78.98,0.5870894,0.74,7
2704,31-Aug-19,6.04,6.73,0.0426,79.52,0.5232344,0.06,6.75
2704,01-Sep-19,6.01,6.73,0.0518,76.82,0.4736876,0.07,6.75
2704,02-Sep-19,5.98,7.06,1.1615,73.04,0.5376142,1.15,6.99
2704,03-Sep-19,5.98,7.06,1.4443,69.08,0.562833,1.43,6.99
2704,04-Sep-19,6.02,6.99,1.0282,71.96,0.5870633,1.06,6.99
2704,05-Sep-19,5.97,6.99,0.7854,70.34,0.3538546,0.77,6.99
2704,06-Sep-19,6.06,6.99,1.8042,68.18,0.528439,1.94,6.99
2704,07-Sep-19,6.02,6.69,0.2201,64.76,0.5795389,0.31,6.73
2704,08-Sep-19,6.12,6.69,0.1525,66.56,0.6418525,0.25,6.73
2704,09-Sep-19,6.05,7.03,3.254799,61.34,0.4933673,3.16,7.08
2704,10-Sep-19,5.98,7.03,3.278,60.26,0.6154892,2.98,7.08
2704,11-Sep-19,6.01,7.02,2.396799,60.26,0.5370913,2.24,7.08
2704,12-Sep-19,6.07,7.02,1.6362,64.04,0.4920809,1.62,7.08
2704,13-Sep-19,5.9,7.02,3.1742,63.68,0.5725008,2.69,7.08
2704,14-Sep-19,6.05,6.67,0.1846,62.78,0.5537542,0.26,6.76
2704,15-Sep-19,6.05,6.67,0.1917,63.32,0.4660566,0.27,6.76
2704,16-Sep-19,5.95,6.99,3.8168,61.7,0.5439649,3.67,6.99
2704,17-Sep-19,6,6.99,4.237199,57.56,0.4408954,4.28,6.99
2704,18-Sep-19,6.07,6.98,3.965198,57.38,0.4399373,4.31,6.99
2704,19-Sep-19,5.99,6.98,3.06,57.2,0.3897248,3.06,6.99
2704,20-Sep-19,5.97,6.98,3.2946,58.1,0.3776976,3.23,6.99
2704,21-Sep-19,6.01,6.69,0.2951999,59.9,0.4669378,0.41,6.73
2704,22-Sep-19,6.04,6.69,0.1932,61.34,0.5745841,0.28,6.73
2704,23-Sep-19,5.88,7.06,3.110599,61.88,0.5890294,3.02,6.91
2704,24-Sep-19,6.02,7.06,1.2905,65.3,0.5092014,1.45,6.91
2704,25-Sep-19,5.99,7.04,3.0452,62.06,0.5683226,3.31,6.91
2704,26-Sep-19,6,7.04,2.984799,61.34,0.4796803,3.28,6.91
2704,27-Sep-19,6.08,7.04,3.1125,61.34,0.6653965,3.75,6.91
2704,28-Sep-19,6.04,6.68,0.3456001,59.36,0.4752615,0.48,6.76
2704,29-Sep-19,6.03,6.68,0.2993,58.1,0.4835037,0.41,6.76
2704,30-Sep-19,6.03,7.03,3.6192,57.92,0.445213,3.48,7.07
2704,01-Oct-19,5.95,7.03,4.726401,57.2,0.4484039,4.22,7.07
2704,02-Oct-19,6.05,7.1,4.6308,56.66,0.5739471,4.54,7.07
2704,03-Oct-19,6.04,7.1,5.809201,55.22,0.501362,5.64,7.07
2704,04-Oct-19,5.9,7.1,5.9202,54.14,0.5763271,5.06,7.07
2704,05-Oct-19,6.02,6.78,0.6263998,52.34,0.5597731,0.87,6.74
2704,06-Oct-19,6.02,6.78,0.7127998,48.74,0.4646187,0.99,6.74
2704,07-Oct-19,6.03,7.11,10.186,48.2,0.4588616,9.26,7.13
2704,08-Oct-19,6,7.11,7.345001,50.9,0.4263589,6.5,7.13
2704,09-Oct-19,6.01,7.02,5.409599,52.88,0.4145934,4.83,7.13
2704,10-Oct-19,5.99,7.02,6.862802,53.06,0.512563,6.02,7.13
2704,11-Oct-19,5.86,7.02,5.6134,52.7,0.3461695,4.42,7.13
2704,12-Oct-19,5.92,6.7,0.5183999,56.48,0.7010142,0.72,6.64
2704,13-Oct-19,6.01,6.7,0.2456999,59.54,0.4932261,0.39,6.64
2704,14-Oct-19,5.98,7.13,3.759501,60.98,0.6528574,3.65,7.01
2704,15-Oct-19,6.06,7.13,2.356001,59.18,0.4579587,2.48,7.01
2704,16-Oct-19,5.93,7.11,5.184002,57.02,0.4766372,4.8,7.01
2704,17-Oct-19,6.01,7.11,5.9,56.84,0.5914868,5.9,7.01
2704,18-Oct-19,5.99,7.11,4.855202,56.66,0.6126881,4.76,7.01
2704,19-Oct-19,5.97,6.64,0.5040002,54.68,0.4929827,0.7,6.69
2704,20-Oct-19,5.98,6.64,0.2414,57.02,0.3722177,0.34,6.69
2704,21-Oct-19,6.02,6.99,4.557001,56.66,0.4423712,4.34,7.07
2704,22-Oct-19,6.08,6.99,5.009401,56.3,0.5017884,5.06,7.07
2704,23-Oct-19,6,7.09,3.894801,55.4,0.5144691,3.64,7.07
2704,24-Oct-19,6.03,7.09,6.229599,55.58,0.6134477,5.99,7.07
2704,25-Oct-19,6.02,7.09,4.294501,54.68,0.4453254,4.09,7.07
2704,26-Oct-19,6.01,6.68,0.3671999,53.42,0.3852648,0.51,6.73
2704,27-Oct-19,5.99,6.68,0.4588002,52.34,0.4665174,0.62,6.73
2704,28-Oct-19,5.9,7.05,9.101498,47.48,0.464797,8.35,6.99
2704,29-Oct-19,6.04,7.05,11.837,47.3,0.5337917,12.46,6.99
2704,30-Oct-19,6.01,7.03,15.01359,44.24,0.5725939,15.32,6.99
2704,31-Oct-19,5.98,7.03,20.2404,40.64,0.529077,20.04,6.99
2704,01-Nov-19,6.07,7.03,17.30519,40.1,0.5260115,18.81,6.99
2704,02-Nov-19,5.99,6.7,0.5256002,48.2,0.3986213,0.73,6.71
2704,03-Nov-19,6.02,6.7,0.6279001,51.08,0.4554052,0.91,6.71
2704,04-Nov-19,6,7.01,9.483001,51.26,0.4863769,8.7,7.09
2704,05-Nov-19,5.97,7.01,9.833603,48.92,0.4309765,8.78,7.09
2704,06-Nov-19,5.87,7.12,13.8836,46.76,0.5184963,11.38,7.09
2704,07-Nov-19,5.95,7.12,8.242203,48.2,0.4352852,7.23,7.09
2704,08-Nov-19,6.07,7.12,6.4158,46.22,0.3376019,6.29,7.09
2704,09-Nov-19,6,6.71,1.1232,46.58,0.4500034,1.56,6.72
2704,10-Nov-19,6.05,6.71,1.085399,42.08,0.4001951,1.62,6.72
2704,11-Nov-19,6.03,7.23,20.99349,39.56,0.5104074,17.35,7.24
2704,12-Nov-19,6.01,7.23,22.63199,40.28,0.5377976,18.4,7.24
2704,13-Nov-19,6.06,7.21,20.4494,40.28,0.4953192,17.33,7.24
2704,14-Nov-19,5.97,7.21,20.0533,40.28,0.4994419,15.79,7.24
2704,15-Nov-19,5.97,7.21,20.8915,41.18,0.6150557,16.45,7.24
2704,16-Nov-19,5.88,6.78,1.7009,41,0.5749362,2.33,6.61
2704,17-Nov-19,6.01,6.78,2.316,38.48,0.5626946,3.86,6.61
2704,18-Nov-19,5.98,7.15,19.668,42.08,0.5382585,16.39,7.18
2704,19-Nov-19,5.91,7.15,15.1765,41,0.4051893,11.95,7.18
2704,20-Nov-19,5.99,7.22,18.2665,42.44,0.526411,15.35,7.18
2704,21-Nov-19,6.11,7.22,12.9898,44.06,0.4859594,12.14,7.18
2704,22-Nov-19,6.03,7.22,13.7195,43.16,0.4528347,11.93,7.18
2704,23-Nov-19,6.02,6.7,1.6644,39.56,0.5447937,2.28,6.75
2704,24-Nov-19,6.02,6.7,2.5769,38.48,0.5357979,3.53,6.75
2704,25-Nov-19,6.03,7.1,23.4856,39.92,0.5828013,18.94,7.27
2704,26-Nov-19,6.02,7.1,17.275,41.72,0.4811034,13.82,7.27
2704,27-Nov-19,6,7.15,13.3223,41.36,0.3838102,10.49,7.27
2704,28-Nov-19,6.02,7.15,13.8375,44.06,0.4482362,11.07,7.27
2704,29-Nov-19,6.05,7.15,16.0552,42.26,0.4834816,13.16,7.27
2704,30-Nov-19,6.12,6.72,2.641801,37.76,0.4864659,3.57,6.86
2704,01-Dec-19,6.01,6.72,2.3545,36.5,0.4118311,2.77,6.86
2704,02-Dec-19,6.01,7.26,22.76729,38.12,0.5005906,18.51,7.24
2704,03-Dec-19,6.04,7.26,22.62,39.92,0.5359985,18.85,7.24
2704,04-Dec-19,6.05,7.21,20.37279,38.3,0.4458409,17.12,7.24
2704,05-Dec-19,5.98,7.21,27.02699,35.06,0.4909537,21.45,7.24
2704,06-Dec-19,6.04,7.21,29.57999,34.7,0.4991844,24.65,7.24
2704,07-Dec-19,5.92,6.72,1.4965,41.18,0.4282231,2.05,6.65
2704,08-Dec-19,5.95,6.72,1.106,42.98,0.3653661,1.58,6.65
2704,09-Dec-19,5.95,7.14,17.0937,41.9,0.4848497,14.61,7.12
2704,10-Dec-19,6.01,7.14,21.97799,38.48,0.4986464,19.8,7.12
2704,11-Dec-19,5.95,7.13,30.1626,36.5,0.6637865,25.78,7.12
2704,12-Dec-19,5.96,7.13,30.1832,36.5,0.6083371,26.02,7.12
2704,13-Dec-19,5.91,7.13,28.1688,34.7,0.4740667,23.28,7.12
2704,14-Dec-19,6.03,6.77,2.0951,36.68,0.5095142,2.87,6.76
2704,15-Dec-19,6.06,6.77,2.128001,38.48,0.4837333,3.04,6.76
2704,16-Dec-19,6,7.11,22.9518,39.38,0.5136309,18.66,7.23
2704,17-Dec-19,6,7.11,11.9925,41.72,0.3931331,9.75,7.23
2704,18-Dec-19,5.96,7.13,10.9474,43.16,0.3835893,8.62,7.23
2704,19-Dec-19,6,7.13,13.1487,38.48,0.3061589,10.69,7.23
2704,20-Dec-19,6.02,7.13,15.9841,37.4,0.3395271,13.21,7.23
2704,21-Dec-19,6.01,6.74,1.730099,39.56,0.4347355,2.37,6.74
2704,22-Dec-19,5.91,6.74,2.3406,36.32,0.4261954,2.82,6.74
2704,23-Dec-19,6.09,7.15,18.0658,40.28,0.4789747,15.31,7.27
2704,24-Dec-19,6.02,7.15,22.275,39.92,0.5635896,17.82,7.27
2704,25-Dec-19,5.99,7.16,18.7904,42.26,0.5123043,14.68,7.27
2704,26-Dec-19,5.95,7.16,15.576,40.82,0.5466397,11.8,7.27
2704,27-Dec-19,5.9,7.16,21.4542,38.66,0.4953537,15.66,7.27
2704,28-Dec-19,5.96,6.82,3.4125,36.32,0.5419367,4.55,6.71
2704,29-Dec-19,6.03,6.82,3.841999,34.16,0.521509,5.65,6.71
2704,30-Dec-19,5.92,7.33,33.7155,34.34,0.5224451,25.35,7.25
2704,31-Dec-19,6.02,7.15,23.2,35.78,0.4663628,18.56,7.27
2812,01-Jan-19,6.09,7.09,13.1306,42.26,0.3894391,11.62,7.22
2812,02-Jan-19,5.98,7.09,25.3084,37.22,0.5239406,20.41,7.22
2812,03-Jan-19,6.01,7.28,22.54229,32.9,0.452261,18.63,7.22
2812,04-Jan-19,5.93,7.28,31.0761,33.8,0.4971906,24.09,7.22
2812,05-Jan-19,5.99,6.76,2.234801,35.06,0.4272825,3.02,6.73
2812,06-Jan-19,6,6.76,2.0221,38.48,0.4368845,2.77,6.73
2812,07-Jan-19,5.98,7.17,24.375,38.3,0.5598338,19.5,7.23
2812,08-Jan-19,6,7.17,21.4143,38.48,0.4571074,17.41,7.23
2812,09-Jan-19,5.98,7.17,24.7625,36.32,0.4492054,19.81,7.23
2812,10-Jan-19,5.98,7.21,30.4875,34.7,0.5570703,24.39,7.23
2812,11-Jan-19,6.01,7.21,18.666,32.9,0.3298733,15.3,7.23
2812,12-Jan-19,6.07,6.76,2.834199,35.42,0.5945176,3.83,6.81
2812,13-Jan-19,5.96,6.76,1.088,40.46,0.2686088,1.28,6.81
2812,14-Jan-19,6.03,7.2,15.55949,40.1,0.5395151,13.53,7.18
2812,15-Jan-19,6.02,7.2,25.4272,37.76,0.5360953,21.92,7.18
2812,16-Jan-19,6.05,7.2,25.45889,36.5,0.5673798,22.53,7.18
2812,17-Jan-19,6,7.16,23.5528,39.38,0.6143154,19.96,7.18
2812,18-Jan-19,5.98,7.16,25.428,36.14,0.4668291,21.19,7.18
2812,19-Jan-19,6.06,6.73,4.377602,32.36,0.520897,5.76,6.82
2812,20-Jan-19,5.86,6.73,4.08,32.36,0.4511768,4.25,6.82
2812,21-Jan-19,5.98,7.31,28.8702,32.54,0.4476723,22.38,7.27
2812,22-Jan-19,5.96,7.31,32.1474,32.54,0.5572754,24.54,7.27
2812,23-Jan-19,5.99,7.31,35.67361,32.54,0.6167724,27.87,7.27
2812,24-Jan-19,5.97,7.29,33.78701,32.54,0.5274779,25.99,7.27
2812,25-Jan-19,5.96,7.29,21.9556,32.54,0.3727463,16.76,7.27
2812,26-Jan-19,5.98,6.75,3.36,34.34,0.59432,4.48,6.73
2812,27-Jan-19,6,6.75,1.752,39.92,0.4556655,2.4,6.73
2812,28-Jan-19,5.95,7.28,20.8846,36.14,0.4541623,17.26,7.16
2812,29-Jan-19,6.02,7.28,25.6842,36.14,0.558715,22.53,7.16
2812,30-Jan-19,5.99,7.28,30.0456,33.62,0.5985811,25.68,7.16
2812,31-Jan-19,5.94,7.31,30.10959,33.98,0.5551193,24.68,7.16
2812,01-Feb-19,5.95,7.31,25.5068,37.58,0.7986768,21.08,7.16
2812,02-Feb-19,5.95,6.67,2.0513,40.28,0.5520386,2.81,6.68
2812,03-Feb-19,5.91,6.67,3.1878,37.4,0.4902144,4.14,6.68
2812,04-Feb-19,6,7.26,22.32599,35.96,0.4719664,18.3,7.22
2812,05-Feb-19,6.09,7.26,20.14789,35.6,0.4267699,17.83,7.22
2812,06-Feb-19,6.06,7.26,25.52,33.8,0.4894034,22,7.22
2812,07-Feb-19,5.91,7.35,19.2046,34.16,0.4054995,14.66,7.22
2812,08-Feb-19,6.02,7.35,23.424,39.74,0.6136242,19.52,7.22
2812,09-Feb-19,6.04,6.65,1.5695,41.72,0.4673047,2.15,6.77
2812,10-Feb-19,5.99,6.65,1.0374,42.8,0.41959,1.33,6.77
2812,11-Feb-19,6.1,7.21,21.59401,39.56,0.4917115,17.7,7.32
2812,12-Feb-19,5.91,7.21,27.84751,38.48,0.6000267,19.75,7.32
2812,13-Feb-19,5.98,7.21,17.9828,36.86,0.3495391,13.42,7.32
2812,14-Feb-19,5.97,7.28,15.5385,37.94,0.3479815,11.51,7.32
2812,15-Feb-19,6.02,7.28,15.093,38.3,0.4473124,11.61,7.32
2812,16-Feb-19,5.96,6.7,1.8688,39.74,0.4540778,2.56,6.69
2812,17-Feb-19,6.01,6.7,2.264399,40.82,0.6267654,3.33,6.69
2812,18-Feb-19,5.98,7.14,16.3444,41,0.4766009,14.09,7.14
2812,19-Feb-19,6,7.14,18.297,39.74,0.4431449,16.05,7.14
2812,20-Feb-19,6,7.14,16.8834,43.34,0.5140613,14.81,7.14
2812,21-Feb-19,6.09,7.07,14.8155,43.7,0.5459601,14.11,7.14
2812,22-Feb-19,5.95,7.07,13.8754,46.4,0.5669259,11.66,7.14
2812,23-Feb-19,5.98,6.78,2.338399,40.1,0.5711758,3.16,6.72
2812,24-Feb-19,5.97,6.78,1.665,38.66,0.4016237,2.22,6.72
2812,25-Feb-19,6.04,7.17,20.57,40.46,0.5767857,17,7.25
2812,26-Feb-19,5.92,7.17,12.768,42.8,0.4691704,9.6,7.25
2812,27-Feb-19,6,7.17,10.65,44.42,0.4469118,8.52,7.25
2812,28-Feb-19,6.08,7.1,8.634601,46.76,0.4263288,7.38,7.25
2812,01-Mar-19,6.05,7.1,13.02,46.58,0.4808937,10.85,7.25
2812,02-Mar-19,6.04,6.7,1.1376,46.76,0.4814814,1.58,6.76
2812,03-Mar-19,5.93,6.7,1.0873,46.76,0.4226059,1.31,6.76
2812,04-Mar-19,6,7.09,15.892,44.96,0.5015357,13.7,7.16
2812,05-Mar-19,6.05,7.09,15.7176,43.52,0.4757941,14.16,7.16
2812,06-Mar-19,6.02,7.09,9.712799,45.5,0.3905213,8.52,7.16
2812,07-Mar-19,6.05,7.08,10.2675,46.22,0.4653676,9.25,7.16
2812,08-Mar-19,5.95,7.08,13.5641,45.68,0.5318798,11.21,7.16
2812,09-Mar-19,6.05,6.76,0.7703998,46.22,0.4462683,1.07,6.77
2812,10-Mar-19,5.97,6.76,0.6800002,48.92,0.4937261,0.85,6.77
2812,11-Mar-19,5.94,7.13,25.21259,39.92,0.618973,20.01,7.2
2812,12-Mar-19,5.95,7.13,14.2375,41.72,0.408422,11.39,7.2
2812,13-Mar-19,6.01,7.13,16.31489,43.88,0.5535215,13.71,7.2
2812,14-Mar-19,6.02,7.15,17.877,41.9,0.4849212,15.15,7.2
2812,15-Mar-19,6,7.15,12.804,46.4,0.4948016,10.67,7.2
2812,16-Mar-19,6.04,6.67,0.7776003,49.82,0.5406458,1.08,6.76
2812,17-Mar-19,5.99,6.67,0.8701005,45.32,0.4075491,1.13,6.76
2812,18-Mar-19,6.01,7.17,15.892,41.9,0.4485291,13.7,7.17
2812,19-Mar-19,5.9,7.17,10.8712,45.14,0.4377306,8.56,7.17
2812,20-Mar-19,6.03,7.17,12.8022,43.34,0.4844986,11.23,7.17
2812,21-Mar-19,5.98,7.11,18.2546,44.06,0.6742309,15.34,7.17
2812,22-Mar-19,6.01,7.11,12.7948,47.66,0.5015438,11.03,7.17
2812,23-Mar-19,6.08,6.75,0.7488003,49.82,0.548562,1.04,6.8
2812,24-Mar-19,5.95,6.75,0.7735004,49.46,0.4661864,0.91,6.8
2812,25-Mar-19,5.93,7.12,7.624803,47.3,0.3813037,7.06,7.01
2812,26-Mar-19,6,7.12,12.4432,46.94,0.5116576,12.32,7.01
2812,27-Mar-19,5.94,7.12,14.0598,46.04,0.6324277,13.14,7.01
2812,28-Mar-19,6.03,7.08,8.2026,47.84,0.4633422,8.37,7.01
2812,29-Mar-19,6,7.08,8.453702,52.16,0.5517157,8.37,7.01
2812,30-Mar-19,5.97,6.75,0.5616002,53.78,0.5339522,0.78,6.69
2812,31-Mar-19,6.03,6.75,0.5279999,53.78,0.4963956,0.8,6.69
2812,01-Apr-19,5.98,7.02,7.549199,53.96,0.4893686,6.99,7.06
2812,02-Apr-19,5.96,7.02,5.059999,56.3,0.4362811,4.6,7.06
2812,03-Apr-19,6.07,7.02,8.157598,47.84,0.403875,8.24,7.06
2812,04-Apr-19,5.96,7.17,7.468999,42.8,0.3247816,6.79,7.06
2812,05-Apr-19,6.02,7.17,10.5768,45.14,0.5122474,10.17,7.06
2812,06-Apr-19,5.95,6.77,0.6048002,47.66,0.3682685,0.84,6.67
2812,07-Apr-19,6.03,6.77,0.8639998,49.82,0.6489823,1.35,6.67
2812,08-Apr-19,6.01,6.98,6.794498,53.42,0.483218,6.35,7.08
2812,09-Apr-19,6,6.98,5.9508,51.26,0.4326293,5.51,7.08
2812,10-Apr-19,6.04,6.98,7.0304,49.82,0.4518322,6.76,7.08
2812,11-Apr-19,5.95,7.05,9.424201,48.74,0.4939601,8.34,7.08
2812,12-Apr-19,5.96,7.05,10.1696,46.04,0.4018462,9.08,7.08
2812,13-Apr-19,5.97,6.66,1.5111,43.88,0.580714,2.07,6.7
2812,14-Apr-19,6.1,6.66,1.164,42.98,0.4701517,1.94,6.7
2812,15-Apr-19,6.06,7.07,9.025201,49.28,0.4670923,8.28,7.15
2812,16-Apr-19,6.04,7.07,8.891101,52.16,0.6851263,8.01,7.15
2812,17-Apr-19,5.92,7.07,5.4612,58.1,0.6262483,4.44,7.15
2812,18-Apr-19,5.93,7.07,4.257801,58.46,0.5484663,3.49,7.15
2812,19-Apr-19,5.94,7.07,2.5773,60.98,0.4021746,2.13,7.15
2812,20-Apr-19,5.97,6.79,0.1368001,61.34,0.4456833,0.19,6.69
2812,21-Apr-19,6.05,6.79,0.2304,60.98,0.5983475,0.36,6.69
2812,22-Apr-19,5.99,7,3.317601,61.7,0.4890358,3.19,7.03
2812,23-Apr-19,5.97,7,3.529801,62.96,0.5316577,3.33,7.03
2812,24-Apr-19,5.98,7,2.9085,61.34,0.5355374,2.77,7.03
2812,25-Apr-19,5.95,7.11,3.985202,59.18,0.5045182,3.69,7.03
2812,26-Apr-19,6.04,7.11,6.068702,53.78,0.4975909,6.13,7.03
2812,27-Apr-19,6,6.77,0.6839998,50.72,0.4688758,0.95,6.72
2812,28-Apr-19,5.98,6.77,0.5549998,51.62,0.5504641,0.75,6.72
2812,29-Apr-19,5.94,7.06,5.4696,54.5,0.5236014,5.16,7
2812,30-Apr-19,6,7.06,5.04,55.94,0.4749585,5.04,7
2812,01-May-19,6.05,7.06,1.539,59.36,0.272909,1.62,7
2812,02-May-19,6.08,7.03,2.4748,57.2,0.3640046,2.69,7
2812,03-May-19,5.96,7.03,3.9208,57.02,0.3989017,3.77,7
2812,04-May-19,6,6.83,0.6911998,47.12,0.4013083,0.96,6.72
2812,05-May-19,5.97,6.83,0.57,48.74,0.4378318,0.76,6.72
2812,06-May-19,6.06,6.98,5.439001,53.6,0.541642,5.18,7.11
2812,07-May-19,5.98,6.98,4.158401,56.3,0.359839,3.68,7.11
2812,08-May-19,6.01,6.98,6.061,53.78,0.4137064,5.51,7.11
2812,09-May-19,5.96,7.15,7.659,52.34,0.4889758,6.66,7.11
2812,10-May-19,5.89,7.15,2.696201,58.1,0.4177872,2.21,7.11
2812,11-May-19,6.1,6.7,0.2911,56.84,0.3677358,0.41,6.81
2812,12-May-19,5.99,6.7,0.6396001,53.96,0.4790485,0.78,6.81
2812,13-May-19,5.98,7.06,6.4978,52.34,0.6292452,6.13,7.04
2812,14-May-19,5.94,7.06,7.612,53.6,0.4946305,6.92,7.04
2812,15-May-19,6.01,7.06,5.211799,54.86,0.6745985,5.06,7.04
2812,16-May-19,6.03,7.09,5.615599,57.2,0.5271474,5.56,7.04
2812,17-May-19,5.94,7.09,3.586,61.88,0.5859318,3.26,7.04
2812,18-May-19,6.03,6.72,0.1703999,62.96,0.4854883,0.24,6.74
2812,19-May-19,6.06,6.72,0.1836,62.24,0.4795153,0.27,6.74
2812,20-May-19,6.01,7.08,3.625599,61.7,0.7021449,3.52,7.04
2812,21-May-19,5.91,7.08,6.147201,56.84,0.5279168,5.44,7.04
2812,22-May-19,5.97,7.08,2.5145,63.14,0.480276,2.35,7.04
2812,23-May-19,6.03,7.02,1.999799,63.14,0.4109179,1.98,7.04
2812,24-May-19,5.96,7.02,2.0196,65.66,0.4659145,1.87,7.04
2812,25-May-19,6.01,6.73,0.1368,65.12,0.492755,0.19,6.73
2812,26-May-19,6.04,6.73,0.0966,69.08,0.4459479,0.14,6.73
2812,27-May-19,6,7.01,1.6932,66.74,0.6017343,1.66,7.02
2812,28-May-19,5.99,7.01,2.6574,62.42,0.4730009,2.58,7.02
2812,29-May-19,6.05,7.01,2.541399,61.7,0.4572474,2.62,7.02
2812,30-May-19,6.02,6.93,2.27,66.02,0.5529292,2.27,7.02
2812,31-May-19,5.89,6.93,0.9492001,74.12,0.4324371,0.84,7.02
2812,01-Jun-19,6.03,6.68,0.0497,75.74,0.4058045,0.07,6.74
2812,02-Jun-19,5.94,6.68,0.056,78.8,0.4854397,0.07,6.74
2812,03-Jun-19,6.04,6.97,0.9292002,74.48,0.4981196,0.92,7.05
2812,04-Jun-19,6.02,6.97,0.5253001,79.16,0.4584003,0.51,7.05
2812,05-Jun-19,5.96,6.97,0.4687001,79.16,0.4111291,0.43,7.05
2812,06-Jun-19,5.92,7.06,1.4916,64.22,0.321609,1.32,7.05
2812,07-Jun-19,6.05,7.06,1.85,68.9,0.6739932,1.85,7.05
2812,08-Jun-19,6.04,6.64,0.071,71.24,0.3815077,0.1,6.75
2812,09-Jun-19,6.02,6.64,0.1679,67.1,0.5373809,0.23,6.75
2812,10-Jun-19,6.04,7.02,2.1828,65.48,0.6097496,2.14,7.06
2812,11-Jun-19,5.96,7.02,2.53,65.3,0.5663182,2.3,7.06
2812,12-Jun-19,6,7.02,0.9646,66.92,0.3336303,0.91,7.06
2812,13-Jun-19,6.02,6.99,1.82,68.72,0.5790637,1.75,7.06
2812,14-Jun-19,6,6.99,2.279,64.76,0.4567992,2.15,7.06
2812,15-Jun-19,6.03,6.73,0.1152,70.52,0.4910039,0.16,6.75
2812,16-Jun-19,6.08,6.73,0.0871,71.6,0.5250329,0.13,6.75
2812,17-Jun-19,6.06,7.05,0.8989002,71.96,0.3927225,0.89,7.07
2812,18-Jun-19,5.95,7.05,0.7728003,77.36,0.4901559,0.69,7.07
2812,19-Jun-19,6.02,7.05,0.6720001,78.8,0.5551895,0.64,7.07
2812,20-Jun-19,6.03,7.05,0.988,71.24,0.4214177,0.95,7.07
2812,21-Jun-19,5.92,7.05,0.529,73.4,0.3060675,0.46,7.07
2812,22-Jun-19,5.91,6.76,0.1368001,68.72,0.5557253,0.19,6.63
2812,23-Jun-19,5.91,6.76,0.0648,74.12,0.4373956,0.09,6.63
2812,24-Jun-19,5.99,6.94,0.45,80.06,0.4505624,0.45,6.99
2812,25-Jun-19,6.01,6.94,0.3625998,83.48,0.4715431,0.37,6.99
2812,26-Jun-19,5.96,6.94,0.3604999,86,0.4758025,0.35,6.99
2812,27-Jun-19,5.96,7,0.3501999,84.74,0.557997,0.34,6.99
2812,28-Jun-19,5.91,7,0.594,80.78,0.4951035,0.55,6.99
2812,29-Jun-19,6.02,6.74,0.0355,81.32,0.5003014,0.05,6.73
2812,30-Jun-19,5.96,6.74,0.0231,85.28,0.5190097,0.03,6.73
2812,01-Jul-19,5.95,6.94,0.31,82.58,0.4287431,0.31,6.95
2812,02-Jul-19,6.05,6.94,0.2789999,80.6,0.3736667,0.31,6.95
2812,03-Jul-19,6.04,6.94,0.7552999,78.08,0.5119411,0.83,6.95
2812,04-Jul-19,5.89,7.05,0.7102,78.44,0.5251204,0.67,6.95
2812,05-Jul-19,5.97,7.05,0.539,81.32,0.5709578,0.55,6.95
2812,06-Jul-19,6.09,6.66,0.0432,78.8,0.5218203,0.06,6.81
2812,07-Jul-19,5.97,6.66,0.0672,76.28,0.5024494,0.08,6.81
2812,08-Jul-19,6.01,7.03,0.9089997,72.32,0.4798962,0.9,7.02
2812,09-Jul-19,6.05,7.03,1.1931,72.68,0.482063,1.23,7.02
2812,10-Jul-19,6.02,7.03,0.68,75.38,0.4063951,0.68,7.02
2812,11-Jul-19,6.05,7.04,1.1737,72.5,0.5489701,1.21,7.02
2812,12-Jul-19,5.98,7.04,1.1856,73.58,0.6257994,1.14,7.02
